avg,eff_n,sd,se,avg_date,days_to_election,year
-0.0034648650449413676,11.017690499277856,0.017117924515678017,0.005157103206208514,2025-10-06,393,2026
-0.005315509095313975,11.254770958627342,0.01651142665374255,0.004921712818247475,2025-10-07,392,2026
-0.00580178866361214,10.092146783685255,0.015554078493157939,0.004896125113627869,2025-10-08,391,2026
-0.006288297195428005,8.957099391807827,0.01461111848326142,0.00488202237854,2025-10-09,390,2026
-0.006250258290355526,8.194300525995732,0.014127318402567788,0.0049351890041180735,2025-10-10,389,2026
-0.005251415606498555,7.185707647562918,0.013690765758054333,0.00510731880687788,2025-10-11,388,2026
-0.004582793373171468,6.2683835297737,0.013191188483589862,0.005268732450969246,2025-10-12,387,2026
-0.005439676071976485,6.862467688728084,0.013067297608154787,0.004988220306179351,2025-10-13,386,2026
-0.006335840863720965,7.569328568934315,0.012884725294686898,0.00468324076060881,2025-10-14,385,2026
-0.007799168268181056,8.404636174281594,0.0130517484804287,0.00450203883411233,2025-10-15,384,2026
-0.009531138600023525,9.451961737598136,0.01313123155280349,0.004271146640034103,2025-10-16,383,2026
-0.010552191575591396,10.213316260103483,0.013400603047661825,0.004193155349508617,2025-10-17,382,2026
-0.011359506121009888,10.872177077252061,0.013646170116197627,0.004138591127723058,2025-10-18,381,2026
-0.013171991781195325,11.088071957357217,0.01357577636191792,0.004076961940847962,2025-10-19,380,2026
-0.016484848756792125,11.826601743760476,0.01392014523007737,0.004047750919855228,2025-10-20,379,2026
-0.019421530663370046,12.374181283756068,0.014339089644879911,0.004076273755334818,2025-10-21,378,2026
-0.022316807198922817,12.952667868533304,0.014757318157929553,0.0041004151147098575,2025-10-22,377,2026
-0.024878043588884347,13.707784760702046,0.015053158397932505,0.004065781105539624,2025-10-23,376,2026
-0.026323709753700353,14.803827243274853,0.015711359444722087,0.004083445469293917,2025-10-24,375,2026
-0.025627627738226688,15.256826849235193,0.015596892189244201,0.003993061153765586,2025-10-25,374,2026
-0.024714789509407198,15.039517467812546,0.01493877009798695,0.0038521030125112194,2025-10-26,373,2026
-0.021759056427770873,13.930514904780248,0.014866577932136367,0.00398315702104114,2025-10-27,372,2026
-0.020272533327352238,13.11830335395107,0.01523102762703794,0.00420523597551955,2025-10-28,371,2026
-0.018462783246769754,12.573505256581738,0.01540219809551968,0.004343646972059071,2025-10-29,370,2026
-0.016493126291672766,12.3908383856139,0.015684120608633757,0.004455637260087774,2025-10-30,369,2026
-0.01484893079798677,12.861819543606714,0.01650350440606119,0.004601770624915492,2025-10-31,368,2026
-0.015346746197334005,14.210004507665982,0.01673030129238118,0.00443819780505178,2025-11-01,367,2026
-0.014985955593620703,15.010638943920538,0.016358332600936557,0.004222206253896957,2025-11-02,366,2026
-0.015100733103733832,15.689271928242551,0.01615363134753411,0.004078202365267459,2025-11-03,365,2026
-0.01559047901365651,16.183161661719044,0.015818057095970544,0.003932071918194155,2025-11-04,364,2026
-0.016052889535583037,16.68398096652816,0.015493272692003337,0.0037930915238338367,2025-11-05,363,2026
-0.018374534144440458,16.275713733375884,0.015555117847899529,0.003855700434833986,2025-11-06,362,2026
-0.02036852042797288,16.02556065603484,0.015891894779122513,0.0039698039978770215,2025-11-07,361,2026
-0.022186748805313683,15.67781362576395,0.016244226331486696,0.004102572676214385,2025-11-08,360,2026
-0.023758224751088686,14.83013851253786,0.016320254992371393,0.004237935438951694,2025-11-09,359,2026
-0.026898117903491836,14.280582938292586,0.01684100027180756,0.004456510303355912,2025-11-10,358,2026
-0.02794063380549361,14.883632484705632,0.016857194371119395,0.00436949076345372,2025-11-11,357,2026
-0.029266926856526432,15.91808487292269,0.01668391175563508,0.0041816961804838956,2025-11-12,356,2026
-0.0332769375528692,16.732418509130643,0.018159801735989956,0.004439476315857258,2025-11-13,355,2026
-0.037650958098938925,17.97634831838755,0.019658002885508667,0.004636482844496892,2025-11-14,354,2026
-0.04031293102953404,18.989976234462095,0.02068385418909731,0.004746453788500879,2025-11-15,353,2026
-0.041890256249674684,18.95365288194616,0.02151913733325712,0.004942860979266437,2025-11-16,352,2026
-0.0435637366536179,18.96202054448766,0.021996376148713862,0.005051365937071874,2025-11-17,351,2026
-0.042581687467513785,19.200535849255267,0.020839984211253583,0.004755987571204805,2025-11-18,350,2026
-0.04127300961376179,19.38832633581447,0.0199615108350834,0.004533391733206379,2025-11-19,349,2026
-0.04013583488360195,18.57829368341348,0.01880651456782032,0.004363202835134491,2025-11-20,348,2026
-0.040268845493050986,18.67481738001592,0.017982505859891067,0.004161232949966146,2025-11-21,347,2026
-0.04007981375213243,18.31257003625233,0.017726855753264915,0.004142447961918123,2025-11-22,346,2026
-0.038776126579458836,17.086279993773864,0.017082249892836583,0.004132580397580885,2025-11-23,345,2026
-0.03674350951158012,14.784215855132295,0.016244790012749772,0.004224885606576921,2025-11-24,344,2026
-0.03538746017675953,13.59907060578592,0.015903506961046733,0.004312591166512726,2025-11-25,343,2026
-0.034556718897171046,12.520592973832684,0.015564735076293532,0.004398750045220979,2025-11-26,342,2026
-0.03374131417146142,11.366226604279683,0.015221234546647713,0.004514833335770609,2025-11-27,341,2026
-0.03407512180118166,11.013994788291262,0.015266679602993532,0.004600151744951854,2025-11-28,340,2026
-0.03517257783940653,11.681463820652455,0.015505852056120912,0.004536772500866823,2025-11-29,339,2026
-0.035292229711162415,12.140875336030545,0.015233987135170251,0.004372084878427293,2025-11-30,338,2026
-0.03471024391825761,11.14532833818352,0.014568188343737727,0.004363742485648452,2025-12-01,337,2026
-0.03415301168486318,10.151474221897889,0.01391163572854546,0.004366300676549556,2025-12-02,336,2026
-0.0336194591516088,9.157920951004506,0.013263710511975318,0.0043829507369819104,2025-12-03,335,2026
-0.03161621039949214,8.355953488851593,0.013517539850099495,0.004676270785447211,2025-12-04,334,2026
-0.03007702750795538,7.663788543491033,0.01401903721326952,0.005064031889756753,2025-12-05,333,2026
-0.028807158797681143,8.218236623875608,0.014880260254750467,0.005190643551145773,2025-12-06,332,2026
-0.028598992679296886,8.188607889122665,0.015016364284286982,0.005247588330676629,2025-12-07,331,2026
-0.028386384392799058,8.498578932391185,0.015062046987278649,0.005166671406882569,2025-12-08,330,2026
-0.029650022576446222,8.618236008495588,0.014208275993403659,0.00483985324553472,2025-12-09,329,2026
-0.0307321065029299,8.644174634860798,0.013430781481562432,0.004568141176248617,2025-12-10,328,2026
-0.031821861684550146,9.044010982631898,0.012615954249269862,0.004195073408713785,2025-12-11,327,2026
-0.031935741469909074,10.196383288690509,0.01238238147025602,0.003877761577490009,2025-12-12,326,2026
-0.03204152439948371,11.002337766443866,0.01223731553092391,0.003689297448042858,2025-12-13,325,2026
-0.03180279572382827,11.850611400927042,0.0119796740658881,0.003479962977792625,2025-12-14,324,2026
-0.0321886952441075,13.843756945622125,0.01156538112824644,0.003108371843073353,2025-12-15,323,2026
-0.03299756761181816,13.853179461066144,0.011025398863454328,0.002962235481820676,2025-12-16,322,2026
-0.03376931363782265,13.71146415682198,0.010709602861224306,0.002892220832924852,2025-12-17,321,2026
-0.03453160687120915,13.574390650059984,0.01039004560195193,0.0028200530745826177,2025-12-18,320,2026
-0.034531826331358983,12.964211235362587,0.010259732695711284,0.0028494628327592826,2025-12-19,319,2026
-0.033933952906629816,11.2147167441311,0.010280030806810935,0.003069730588027989,2025-12-20,318,2026
-0.03300638266405831,11.468878461765291,0.010316287715794773,0.0030462319626331177,2025-12-21,317,2026
-0.03204871707270085,11.792813404434959,0.010242203170257525,0.0029825289859198535,2025-12-22,316,2026
-0.031113709994273875,12.111150697018795,0.010166891484838408,0.0029214299965183545,2025-12-23,315,2026
-0.03130057058921465,12.850323103997919,0.01001426937076971,0.002793587285372141,2025-12-24,314,2026
-0.03147323535327429,13.575862115921373,0.00986659644939036,0.002677834030846347,2025-12-25,313,2026
-0.03149930524635258,13.904449399537366,0.009888910434073245,0.0026519879440239794,2025-12-26,312,2026
-0.03150593755950526,14.128721834014721,0.009931489331176456,0.0026421832983056794,2025-12-27,311,2026
-0.03214272341499158,12.16033469206055,0.00961225317898756,0.0027564647122774954,2025-12-28,310,2026
-0.03282518257719036,10.230606204699399,0.009289997777692875,0.002904456831559762,2025-12-29,309,2026
-0.03348388176999062,8.305696895427255,0.008974048292807561,0.0031138691817133722,2025-12-30,308,2026
-0.03412190653724645,6.385180327335146,0.008663881258744465,0.0034286717413600605,2025-12-31,307,2026
-0.03702810689990943,4.637491292195355,0.010667342797421233,0.0049535288632913945,2026-01-01,306,2026
-0.03917449519385152,5.078124345674755,0.01294549153260474,0.005744693724801218,2026-01-02,305,2026
-0.04116281579967285,5.47674338984674,0.015149860650914003,0.006473623562458063,2026-01-03,304,2026
-0.041626978761982736,6.228992321880741,0.016851858241833315,0.006752100524682028,2026-01-04,303,2026
-0.04288800780393087,7.176892945237936,0.018501625563383476,0.006906239791271295,2026-01-05,302,2026
-0.0418383503090175,7.952254860136402,0.017806680520711528,0.006314483339887669,2026-01-06,301,2026
-0.04087395980866948,8.725996498753968,0.017168092364110592,0.005811851699717438,2026-01-07,300,2026
-0.039189160542001944,9.508166532369957,0.01620029630771625,0.005253812484137172,2026-01-08,299,2026
-0.03905758965992401,9.959652028568136,0.015718289582537567,0.0049806176470173855,2026-01-09,298,2026
-0.03815338895307141,10.233950900778183,0.015272294338749715,0.004774002267945094,2026-01-10,297,2026
-0.03659272851516493,10.399154114252665,0.014674383468788835,0.004550518209373377,2026-01-11,296,2026
-0.03581513766587452,11.189912347710662,0.013870652066061645,0.004146517815082548,2026-01-12,295,2026
-0.03591016664047819,12.339101703004737,0.013337950208835663,0.0037970587771805034,2026-01-13,294,2026
-0.03600239155756457,13.52268622297424,0.01281212103950395,0.0034840914633810513,2026-01-14,293,2026
-0.036081622301552985,14.697916657492065,0.012300372036665069,0.003208413662722217,2026-01-15,292,2026
-0.036850508192718845,15.99534341488633,0.011974133661674114,0.002993969124374375,2026-01-16,291,2026
-0.03736686067598305,16.61570805022883,0.01184797288512239,0.0029065956900437675,2026-01-17,290,2026
-0.03648833188098077,16.023225777198157,0.011725827348408071,0.0029293314831077204,2026-01-18,289,2026
-0.03864170346967455,13.897368865777548,0.012123576772934295,0.003252104367145101,2026-01-19,288,2026
-0.0415202755282611,12.039003342098091,0.01255401098173294,0.0036181555733726047,2026-01-20,287,2026
-0.04433452985948194,10.187804828417988,0.01297323377658562,0.004064507562006597,2026-01-21,286,2026
-0.0477158722710197,8.788183529915262,0.013523108001834488,0.004561702489286319,2026-01-22,285,2026
-0.052373889801138884,8.247199958620358,0.014195819906984916,0.004943189035339926,2026-01-23,284,2026
-0.05290805200691662,8.053283017922586,0.013903555742230993,0.004899360556436781,2026-01-24,283,2026
-0.05162176488725356,7.999787460284244,0.013629271515379099,0.004818739166844566,2026-01-25,282,2026
-0.050982530047160024,8.240765725062243,0.01282540556756075,0.004467734156771565,2026-01-26,281,2026
-0.04859711929027044,8.306574932008633,0.0119813800605275,0.004157151492051036,2026-01-27,280,2026
-0.04674113361640275,8.823471336656434,0.011121517859262882,0.0037440731395328593,2026-01-28,279,2026
-0.045858458027289495,10.632755878529647,0.010679847690735466,0.0032752325214614286,2026-01-29,278,2026
-0.04616524330820093,12.076072972546736,0.010207495729424042,0.0029373543596123335,2026-01-30,277,2026
-0.04589318248224994,13.191109111060934,0.010273815065740769,0.0028287273374658735,2026-01-31,276,2026
-0.045989186681443694,14.332211563948617,0.010269596617968887,0.0027126688478181183,2026-02-01,275,2026
-0.045646450968619745,15.086157395103827,0.010269018953708318,0.0026438672075423542,2026-02-02,274,2026
-0.04542104150869186,15.651944587866529,0.010297659765241654,0.0026028814467432848,2026-02-03,273,2026
-0.044922177108470795,16.092898943834026,0.010193967867925204,0.0025411255230735233,2026-02-04,272,2026
-0.0445112602019635,16.718014441524733,0.010072766060949975,0.002463521742375693,2026-02-05,271,2026
-0.04442875676162683,17.09822425413145,0.009969417528381083,0.002410983735387402,2026-02-06,270,2026
-0.04433630401105659,17.401422431307363,0.009887001069554946,0.002370130211479711,2026-02-07,269,2026
-0.04373751806004578,17.417734022864213,0.009784987650545056,0.002344576753774802,2026-02-08,268,2026
-0.04358952534458993,17.701385470417506,0.009728961880659597,0.002312399527816844,2026-02-09,267,2026
-0.04466679274783625,17.667540561528664,0.00991419263743355,0.0023586815214193656,2026-02-10,266,2026
-0.04567781986980257,17.725348025235313,0.010084353857616407,0.0023952491297835206,2026-02-11,265,2026
-0.04612127114459774,17.41958671708412,0.011064722196042301,0.002651072415896292,2026-02-12,264,2026
-0.04704619834554402,17.535521530647486,0.012024535266469969,0.0028715009014658737,2026-02-13,263,2026
-0.04768947496521603,17.553514379956265,0.013010509474723035,0.0031053622097335642,2026-02-14,262,2026
-0.04700773118414725,17.80841097795798,0.013739386442956946,0.0032557777744426936,2026-02-15,261,2026
-0.04645316150314005,18.5267569136549,0.014371419523952343,0.003338873503340561,2026-02-16,260,2026
-0.04611413989241342,19.816272411228336,0.01414898218835883,0.003178441466532605,2026-02-17,259,2026
-0.05034568963343955,17.63633484065834,0.014689990510263647,0.0034979802042817715,2026-02-18,258,2026
-0.05445228429177562,15.387617913955582,0.01524825945721295,0.003887179325014186,2026-02-19,257,2026
-0.0591163142227944,13.257330287072069,0.015856105760716006,0.004354802823133932,2026-02-20,256,2026
-0.06357899631138264,10.594782207096298,0.016560436315535304,0.005087749943525088,2026-02-21,255,2026
-0.0674155871473372,8.464800575107132,0.016956296586749017,0.0058280415437735045,2026-02-22,254,2026
-0.0652313932256594,9.386551466622887,0.016409132500892813,0.005355901594664137,2026-02-23,253,2026
-0.06318133532281534,10.300637971443276,0.015875391689005324,0.004946435922811683,2026-02-24,252,2026
-0.06057932799407206,11.029499906963945,0.01531863705907738,0.004612561991182684,2026-02-25,251,2026
-0.058118146046976404,12.070556171192992,0.014847511948354628,0.004273562331994765,2026-02-26,250,2026
-0.05596991873040691,12.772001561086206,0.01475993383435979,0.0041300463838052125,2026-02-27,249,2026
-0.0556156154270151,13.967436413463416,0.014951608827200324,0.004000640938736203,2026-02-28,248,2026
-0.05526824903305849,15.143402559059009,0.01513352549673655,0.0038889143570646034,2026-03-01,247,2026
-0.05488440907924552,16.44578195701169,0.015266766638646085,0.003764608367712041,2026-03-02,246,2026
-0.05467706548525353,17.076919787630157,0.014985936781096176,0.003626428564759775,2026-03-03,245,2026
-0.05451145410439806,17.39385337975999,0.014975932484991992,0.0035908393113011014,2026-03-04,244,2026
-0.05330528135792956,17.695688561560353,0.014997532440933535,0.0035652178882572653,2026-03-05,243,2026
-0.05214253198380292,18.067730257435958,0.015018771485883937,0.003533317060478608,2026-03-06,242,2026
-0.051051568247413304,18.437871557442733,0.015061484485262023,0.003507618775906324,2026-03-07,241,2026
-0.04964461108633933,19.035773191226035,0.015270696400768488,0.0035000446297606485,2026-03-08,240,2026
-0.048610429069269157,17.663315750492934,0.014801308631125602,0.0035217943973209504,2026-03-09,239,2026
-0.04855724718458676,16.35380939943687,0.01417940873477158,0.003506296641579769,2026-03-10,238,2026
-0.048479131035900735,15.008928578172531,0.013577204964575967,0.0035045763734194283,2026-03-11,237,2026
-0.04839293410757273,13.553221493564498,0.013011590108032071,0.0035343463465275222,2026-03-12,236,2026
-0.04845505267488248,12.234671603343228,0.012622150797179802,0.0036085872143187636,2026-03-13,235,2026
-0.04877880347553343,12.827497419538535,0.012610169603999287,0.0035208697547739836,2026-03-14,234,2026
-0.04939612591254139,13.067508058100563,0.013185797630895718,0.003647623607698914,2026-03-15,233,2026
-0.05052541718358117,12.264362686837728,0.013297153860069641,0.0037969615684138613,2026-03-16,232,2026
-0.052906627598764744,11.861561597003051,0.013639428866613908,0.003960274149438407,2026-03-17,231,2026
-0.054173725254749394,12.00034614084248,0.014082076777122778,0.0040650867805763985,2026-03-18,230,2026
-0.05521504787787479,12.340509945207069,0.01443289614218457,0.004108534454088753,2026-03-19,229,2026
-0.05546475287028796,12.566655737311109,0.014036236364008244,0.003959504255332785,2026-03-20,228,2026
-0.05518800208435015,13.805946802765312,0.014090893266149877,0.003792323938388288,2026-03-21,227,2026
-0.053643776233509355,14.618271790543071,0.013902737300312643,0.0036362379953949644,2026-03-22,226,2026
-0.05337278291222114,15.542606994946786,0.014038131857982656,0.0035607983865872444,2026-03-23,225,2026
-0.053907200045645975,16.30026122789734,0.014245029667832804,0.003528304640143949,2026-03-24,224,2026
-0.05464234040597904,17.312534440908426,0.014653292312390088,0.0035217205217433134,2026-03-25,223,2026
-0.055346623462995015,18.59616676587108,0.014995790020894196,0.00347742389855256,2026-03-26,222,2026
-0.05602385142110977,19.883404635644926,0.015332297910508047,0.003438443351990038,2026-03-27,221,2026
-0.05650637290974947,20.486752715527327,0.015229749829394576,0.003364776380876505,2026-03-28,220,2026
-0.05637341760958248,21.034694254691512,0.015131393847733371,0.0032992166364338663,2026-03-29,219,2026
-0.05656505989789107,21.596087364224918,0.014866895201873101,0.0031991362890272878,2026-03-30,218,2026
-0.05675403411924074,21.920469888752212,0.014673423054699573,0.003134054246480099,2026-03-31,217,2026
-0.05693826215985842,22.266190676137022,0.014488784284438547,0.003070499171879326,2026-04-01,216,2026
-0.057120100690325804,22.632810067121632,0.01431186304753343,0.0030083400971755167,2026-04-02,215,2026
-0.057433600390758066,20.583642610896284,0.013823774145954213,0.0030469513030042515,2026-04-03,214,2026
-0.0574342706546912,18.620383806531866,0.013530407498149339,0.0031355704452266115,2026-04-04,213,2026
-0.05744402843793661,16.73041285320371,0.013247345603484938,0.003238735916651257,2026-04-05,212,2026
-0.057119303278927336,15.10360482485037,0.013022525590807693,0.003350849423774176,2026-04-06,211,2026
-0.05682101565525921,13.552281297871023,0.012802684625512015,0.003477721847846131,2026-04-07,210,2026
-0.05641633476123775,14.499656148250418,0.012906383566382537,0.003389422562917512,2026-04-08,209,2026
-0.05570180066640684,12.828606529031587,0.012257345705420614,0.0034222102885060747,2026-04-09,208,2026
-0.055017308851914914,11.031340515811735,0.011620365323907613,0.0034986913914151568,2026-04-10,207,2026
-0.05470469226948382,8.928072816086061,0.01094786627680882,0.0036639591434502916,2026-04-11,206,2026
-0.054395547337543704,6.71525974342821,0.010290915646671263,0.0039712077789316545,2026-04-12,205,2026
-0.05412927010573476,4.484282016260018,0.00958661960471055,0.004527089038120275,2026-04-13,204,2026
-0.05478314396533546,4.930964916191143,0.009640465969444196,0.004341422669372574,2026-04-14,203,2026
-0.05443422495064154,5.060065382410689,0.009463322536692161,0.004206932831554363,2026-04-15,202,2026
-0.05595955332600411,5.4720796471801325,0.010224955951967873,0.004371044629678108,2026-04-16,201,2026
-0.05745245666990195,5.882726250865229,0.010955560148848117,0.004516949841627908,2026-04-17,200,2026
-0.05887424359610283,6.210224135821186,0.011720029597331328,0.0047030009995893155,2026-04-18,199,2026
-0.05821780306961333,6.678455165203542,0.012459115317994289,0.004821133951390495,2026-04-19,198,2026
-0.05823573132996729,8.32160860842218,0.012974780185348084,0.004497760913907956,2026-04-20,197,2026
-0.05639750912765773,9.68195397655327,0.01253889315251246,0.004029746202624722,2026-04-21,196,2026
-0.05460724167340958,11.041405138888262,0.012121938872940495,0.003648042731966851,2026-04-22,195,2026
-0.052862940582210194,12.399256897423612,0.01172063745095571,0.003328537109754496,2026-04-23,194,2026
